gene_id	gene_name	read_count	rpm	tpm	mean_depth	percent_coverage	gene_length
12987|VYU04544.1|CACRTK010000049.1|1|1|metA|metA|Homoserine	metA	0	0.0000	0.0000	0.0000	0.00	0
12988|VYU04702.1|CACRTK010000049.1|1|1|metB|metB|Cystathionine	metB	0	0.0000	0.0000	0.0000	0.00	0
12989|YAC55542.1|CP199396.1|1|1|asnB|asnB|asparagine	asnB	0	0.0000	0.0000	0.0000	0.00	0
12990|VEF61032.1|LR134331.1|1|1|phoH|phoH|phoH-like	phoH	0	0.0000	0.0000	0.0000	0.00	0
12991|VYT96205.1|CACRTK010000044.1|1|1|relA|relA|Bifunctional	relA	0	0.0000	0.0000	0.0000	0.00	0
12992|YAC55864.1|CP199396.1|1|1|rpoE|rpoE|DNA-directed	rpoE	0	0.0000	0.0000	0.0000	0.00	0
12998|XXP63528.1|CP195756.1|1|1|trxA|trxA|thioredoxin	trxA	0	0.0000	0.0000	0.0000	0.00	0
12999|XXP63754.1|CP195756.1|1|1|trxB|trxB|thioredoxin-disulfide	trxB	0	0.0000	0.0000	0.0000	0.00	0
13001|CAM2852382.1|CBCRTL010000004.1|1|1|soxR|soxR|MerR	soxR	0	0.0000	0.0000	0.0000	0.00	0
13002|CAM2757283.1|CBCRTL010000001.1|1|1|cspC|cspC|cold-shock	cspC	0	0.0000	0.0000	0.0000	0.00	0
13003|STX16621.1|UGNR01000002.1|1|1|gadC|gadC|amino	gadC	0	0.0000	0.0000	0.0000	0.00	0
13004|STX18267.1|UGNR01000002.1|1|1|proX|proX|ybak/prolyl-tRNA	proX	0	0.0000	0.0000	0.0000	0.00	0
13005|STX17477.1|UGNR01000002.1|1|1|dps|dps|non-heme	dps	0	0.0000	0.0000	0.0000	0.00	0
13007|STX17466.1|UGNR01000002.1|1|1|cbh|cbh|choloylglycine	cbh	0	0.0000	0.0000	0.0000	0.00	0
13008|CAM2755654.1|CBCRTL010000001.1|1|1|uspA|uspA|universal	uspA	0	0.0000	0.0000	0.0000	0.00	0
13009|XXP63742.1|CP195756.1|1|1|recA|recA|recombinase	recA	0	0.0000	0.0000	0.0000	0.00	0
13011|XXP62528.1|CP195756.1|1|1|lexA|lexA|transcriptional	lexA	0	0.0000	0.0000	0.0000	0.00	0
13015|STX16174.1|UGNR01000002.1|1|1|uvrD|uvrD|ATP-dependent	uvrD	0	0.0000	0.0000	0.0000	0.00	0
13018|XXP64024.1|CP195756.1|1|1|hslV|hslV|HslVU	hslV	0	0.0000	0.0000	0.0000	0.00	0
13019|CAM2819368.1|CBCRTL010000002.1|1|1|ibpA|ibpA|Hsp20/alpha	ibpA	0	0.0000	0.0000	0.0000	0.00	0
13020|XXP63768.1|CP195756.1|1|1|clpP|clpP|ATP-dependent	clpP	0	0.0000	0.0000	0.0000	0.00	0
13022|STX17202.1|UGNR01000002.1|1|1|atoB|atoB|acetyl-CoA	atoB	0	0.0000	0.0000	0.0000	0.00	0
13023|CAM2877906.1|CBCRTL010000005.1|1|1|mdh|mdh|L-lactate	mdh	0	0.0000	0.0000	0.0000	0.00	0
13024|CAM2783853.1|CBCRTL010000001.1|1|1|fldA|fldA|flavodoxin	fldA	0	0.0000	0.0000	0.0000	0.00	0
13026|XXP63279.1|CP195756.1|1|1|asnB|asnB|asparagine	asnB	0	0.0000	0.0000	0.0000	0.00	0
13027|CAM2798366.1|CBCRTL010000001.1|1|1|phoH|phoH|PhoH	phoH	0	0.0000	0.0000	0.0000	0.00	0
13028|CAM2764942.1|CBCRTL010000001.1|1|1|spoT|spoT|bifunctional	spoT	0	0.0000	0.0000	0.0000	0.00	0
13029|STX17584.1|UGNR01000002.1|1|1|relA|relA|PpGpp	relA	0	0.0000	0.0000	0.0000	0.00	0
13030|XXP63344.1|CP195756.1|1|1|rpoE|rpoE|DNA-directed	rpoE	0	0.0000	0.0000	0.0000	0.00	0
13031|XGU22207.1|CP169291.1|1|1|dnaK|dnaK|molecular	dnaK	0	0.0000	0.0000	0.0000	0.00	0
13032|XGU22206.1|CP169291.1|1|1|dnaJ|dnaJ|molecular	dnaJ	0	0.0000	0.0000	0.0000	0.00	0
13033|XGU22208.1|CP169291.1|1|1|grpE|grpE|nucleotide	grpE	0	0.0000	0.0000	0.0000	0.00	0
13035|XGU24065.1|CP169291.1|1|1|groES|groES|co-chaperone	groES	0	0.0000	0.0000	0.0000	0.00	0
13036|OUT05359.1|MQNK01000023.1|1|1|htpG|htpG|Chaperone	htpG	0	0.0000	0.0000	0.0000	0.00	0
13037|GIP76112.1|BOUN01000002.1|1|1|katE|katE|catalase	katE	0	0.0000	0.0000	0.0000	0.00	0
13038|OUT02628.1|MPLC01000033.1|1|1|katG|katG|Catalase-peroxidase	katG	0	0.0000	0.0000	0.0000	0.00	0
13039|XQS48772.1|CP185953.1|1|1|katA|katA|Vegetative	katA	0	0.0000	0.0000	0.0000	0.00	0
13040|QHM44871.1|CP028230.1|1|1|ahpC|ahpC|Alkyl	ahpC	0	0.0000	0.0000	0.0000	0.00	0
13042|XGU23672.1|CP169291.1|1|1|trxA|trxA|thioredoxin	trxA	0	0.0000	0.0000	0.0000	0.00	0
13043|XGU24096.1|CP169291.1|1|1|trxB|trxB|thioredoxin-disulfide	trxB	0	0.0000	0.0000	0.0000	0.00	0
13044|XGU22505.1|CP169291.1|1|1|tpx|tpx|thiol	tpx	0	0.0000	0.0000	0.0000	0.00	0
13045|OUT00877.1|MQNL01000036.1|1|1|oxyR|oxyR|OxyR	oxyR	0	0.0000	0.0000	0.0000	0.00	0
13046|WPW64979.1|CP139651.1|1|1|soxS|soxS|Regulatory	soxS	0	0.0000	0.0000	0.0000	0.00	0
13047|OUT05255.1|MQNK01000023.1|1|1|soxR|soxR|HTH-type	soxR	0	0.0000	0.0000	0.0000	0.00	0
13048|WCL70679.1|CP116754.1|1|1|cspA|cspA|cold-shock	cspA	0	0.0000	0.0000	0.0000	0.00	0
13049|CAL7059447.1|OZ121193.1|1|1|cspC|cspC|cold-shock	cspC	0	0.0000	0.0000	0.0000	0.00	0
13050|XQS48643.1|CP185953.1|1|1|gadB|gadB|Glutamate	gadB	0	0.0000	0.0000	0.0000	0.00	0
13051|GCD87346.1|BIFE01000033.1|1|1|gadC|gadC|glutamate:gamma-aminobutyrate	gadC	0	0.0000	0.0000	0.0000	0.00	0
13052|XGU25031.1|CP169292.1|1|1|kdpA|kdpA|potassium-transporting	kdpA	0	0.0000	0.0000	0.0000	0.00	0
13053|XGU25032.1|CP169292.1|1|1|kdpB|kdpB|potassium-transporting	kdpB	0	0.0000	0.0000	0.0000	0.00	0
13054|XGU25000.1|CP169292.1|1|1|kdpC|kdpC|potassium-transporting	kdpC	0	0.0000	0.0000	0.0000	0.00	0
13055|WAU31518.1|CP114209.1|1|1|kdpD|kdpD|Sensor	kdpD	0	0.0000	0.0000	0.0000	0.00	0
13056|XQS48964.1|CP185955.1|1|1|kdpE|kdpE|KDP	kdpE	0	0.0000	0.0000	0.0000	0.00	0
13057|GIP76591.1|BOUN01000010.1|1|1|proV|proV|glycine	proV	0	0.0000	0.0000	0.0000	0.00	0
13058|GIP76593.1|BOUN01000010.1|1|1|proW|proW|glycine	proW	0	0.0000	0.0000	0.0000	0.00	0
13059|BBM23441.1|AP019816.1|1|1|proX|proX|glycine/betaine/carnitine	proX	0	0.0000	0.0000	0.0000	0.00	0
13060|GIP78906.1|BOUN01000048.1|1|1|betT|betT|glycine	betT	0	0.0000	0.0000	0.0000	0.00	0
13061|GIU65405.1|BPFY01000021.1|1|1|opuA|opuA|glycine/betaine	opuA	0	0.0000	0.0000	0.0000	0.00	0
13062|GIP77320.1|BOUN01000014.1|1|1|feoA|feoA|iron	feoA	0	0.0000	0.0000	0.0000	0.00	0
13063|XGU24662.1|CP169291.1|1|1|feoB|feoB|ferrous	feoB	0	0.0000	0.0000	0.0000	0.00	0
13064|CAL7022847.1|OZ121187.1|1|1|fhuC|fhuC|ferrichrome	fhuC	0	0.0000	0.0000	0.0000	0.00	0
13065|XQS48387.1|CP185953.1|1|1|fhuD|fhuD|Iron(3+)-hydroxamate-binding	fhuD	0	0.0000	0.0000	0.0000	0.00	0
13066|XQS48992.1|CP185956.1|1|1|dps|dps|DNA	dps	0	0.0000	0.0000	0.0000	0.00	0
13067|GIU63033.1|BPFY01000005.1|1|1|fur|fur|transcriptional	fur	0	0.0000	0.0000	0.0000	0.00	0
13068|EFK30264.1|ACGZ02000006.1|1|1|entB|entB|isochorismatase	entB	0	0.0000	0.0000	0.0000	0.00	0
13069|XGU23365.1|CP169291.1|1|1|bsh|bsh|choloylglycine	bsh	0	0.0000	0.0000	0.0000	0.00	0
13070|XQS48734.1|CP185953.1|1|1|cbh|cbh|Choloylglycine	cbh	0	0.0000	0.0000	0.0000	0.00	0
13071|EFK29093.1|ACGZ02000019.1|1|1|uspA|uspA|universal	uspA	0	0.0000	0.0000	0.0000	0.00	0
13072|XGU22487.1|CP169291.1|1|1|recA|recA|recombinase	recA	0	0.0000	0.0000	0.0000	0.00	0
13073|XGU24756.1|CP169291.1|1|1|recN|recN|DNA	recN	0	0.0000	0.0000	0.0000	0.00	0
13074|XGU22240.1|CP169291.1|1|1|lexA|lexA|transcriptional	lexA	0	0.0000	0.0000	0.0000	0.00	0
13075|XGU24106.1|CP169291.1|1|1|uvrA|uvrA|excinuclease	uvrA	0	0.0000	0.0000	0.0000	0.00	0
13076|XGU24105.1|CP169291.1|1|1|uvrB|uvrB|excinuclease	uvrB	0	0.0000	0.0000	0.0000	0.00	0
13077|XGU22331.1|CP169291.1|1|1|uvrC|uvrC|excinuclease	uvrC	0	0.0000	0.0000	0.0000	0.00	0
13078|WCL68364.1|CP116749.1|1|1|uvrD|uvrD|DNA	uvrD	0	0.0000	0.0000	0.0000	0.00	0
13079|XGU22122.1|CP169291.1|1|1|clpB|clpB|ATP-dependent	clpB	0	0.0000	0.0000	0.0000	0.00	0
13080|XGU22338.1|CP169291.1|1|1|clpX|clpX|ATP-dependent	clpX	0	0.0000	0.0000	0.0000	0.00	0
13081|XGU22077.1|CP169291.1|1|1|hslU|hslU|ATP-dependent	hslU	0	0.0000	0.0000	0.0000	0.00	0
13082|XGU22078.1|CP169291.1|1|1|hslV|hslV|HslVU	hslV	0	0.0000	0.0000	0.0000	0.00	0
13083|WPW65828.1|CP139651.1|1|1|lon|lon|Lon	lon	0	0.0000	0.0000	0.0000	0.00	0
13084|XGU24116.1|CP169291.1|1|1|clpP|clpP|ATP-dependent	clpP	0	0.0000	0.0000	0.0000	0.00	0
13085|XGU23916.1|CP169291.1|1|1|ftsH|ftsH|ATP-dependent	ftsH	0	0.0000	0.0000	0.0000	0.00	0
13086|XQS48719.1|CP185953.1|1|1|etfA|etfA|Electron	etfA	0	0.0000	0.0000	0.0000	0.00	0
13087|QHM63509.1|CP028261.1|1|1|etfB|etfB|Electron	etfB	0	0.0000	0.0000	0.0000	0.00	0
13089|OUT04851.1|MPLC01000005.1|1|1|mdh|mdh|Malate	mdh	0	0.0000	0.0000	0.0000	0.00	0
13090|XQS48722.1|CP185953.1|1|1|fldA|fldA|Cinnamoyl-CoA:phenyllactate	fldA	0	0.0000	0.0000	0.0000	0.00	0
13091|WPW66179.1|CP139651.1|1|1|metA|metA|Homoserine	metA	0	0.0000	0.0000	0.0000	0.00	0
13092|XQS45911.1|CP185953.1|1|1|metB|metB|Cystathionine	metB	0	0.0000	0.0000	0.0000	0.00	0
13093|OUS98519.1|MPLC01000060.1|1|1|ilvC|ilvC|Ketol-acid	ilvC	0	0.0000	0.0000	0.0000	0.00	0
13094|XGU24289.1|CP169291.1|1|1|asnB|asnB|asparagine	asnB	0	0.0000	0.0000	0.0000	0.00	0
13095|CAL6977121.1|OZ121187.1|1|1|phoH|phoH|phosphate	phoH	0	0.0000	0.0000	0.0000	0.00	0
13096|XQS47480.1|CP185953.1|1|1|relA|relA|GTP	relA	0	0.0000	0.0000	0.0000	0.00	0
13097|XGU23872.1|CP169291.1|1|1|rpoE|rpoE|DNA-directed	rpoE	0	0.0000	0.0000	0.0000	0.00	0
13098|BFS38123.1|LC842163.1|1|1|dnaK|dnaK|molecular	dnaK	0	0.0000	0.0000	0.0000	0.00	0
13099|YAK99830.1|CP199921.1|1|1|dnaJ|dnaJ|molecular	dnaJ	0	0.0000	0.0000	0.0000	0.00	0
13100|YAL00852.1|CP199921.1|1|1|grpE|grpE|nucleotide	grpE	0	0.0000	0.0000	0.0000	0.00	0
13102|YAL00538.1|CP199921.1|1|1|groES|groES|co-chaperone	groES	0	0.0000	0.0000	0.0000	0.00	0
13103|CAM3382671.1|CBCRZZ010000004.1|1|1|htpG|htpG|ATP-binding	htpG	0	0.0000	0.0000	0.0000	0.00	0
13104|YAL01692.1|CP199921.1|1|1|ahpC|ahpC|alkyl	ahpC	0	0.0000	0.0000	0.0000	0.00	0
13105|CAM3446186.1|CBCRZZ010000009.1|1|1|ahpF|ahpF|FAD-dependent	ahpF	0	0.0000	0.0000	0.0000	0.00	0
13106|GHM79062.1|BNHF01000015.1|1|1|bcp|bcp|peroxiredoxin	bcp	0	0.0000	0.0000	0.0000	0.00	0
13107|YAL01160.1|CP199921.1|1|1|trxA|trxA|thioredoxin	trxA	0	0.0000	0.0000	0.0000	0.00	0
13108|CAM3453349.1|CBCRZZ010000009.1|1|1|trxB|trxB|thioredoxin-disulfide	trxB	0	0.0000	0.0000	0.0000	0.00	0
13109|VTX65069.1|CABFLL010000012.1|1|1|trxC|trxC|Putative	trxC	0	0.0000	0.0000	0.0000	0.00	0
13110|VTX78520.1|CABFLL010000016.1|1|1|oxyR|oxyR|Hydrogen	oxyR	0	0.0000	0.0000	0.0000	0.00	0
13111|VWQ38883.1|CABWKH010000028.1|1|1|soxS|soxS|Regulatory	soxS	0	0.0000	0.0000	0.0000	0.00	0
13112|CAM3346713.1|CBCRZZ010000002.1|1|1|soxR|soxR|helix-turn-helix	soxR	0	0.0000	0.0000	0.0000	0.00	0
13113|GHM78127.1|BNHF01000003.1|1|1|cspA|cspA|cold-shock	cspA	0	0.0000	0.0000	0.0000	0.00	0
13114|GHM78133.1|BNHF01000003.1|1|1|cspB|cspB|cold-shock	cspB	0	0.0000	0.0000	0.0000	0.00	0
13115|CAM3477423.1|CBCRZZ010000011.1|1|1|cspC|cspC|cold-shock	cspC	0	0.0000	0.0000	0.0000	0.00	0
13119|QCH30521.1|CP026999.1|1|1|kdpD|kdpD|Sensor	kdpD	0	0.0000	0.0000	0.0000	0.00	0
13120|CAM3331458.1|CBCRZZ010000001.1|1|1|feoA|feoA|Fe2+	feoA	0	0.0000	0.0000	0.0000	0.00	0
13121|CAM3331512.1|CBCRZZ010000001.1|1|1|feoB|feoB|ferrous	feoB	0	0.0000	0.0000	0.0000	0.00	0
13122|CAM3446589.1|CBCRZZ010000009.1|1|1|dps|dps|DNA	dps	0	0.0000	0.0000	0.0000	0.00	0
13123|CAM3463546.1|CBCRZZ010000010.1|1|1|fur|fur|transcriptional	fur	0	0.0000	0.0000	0.0000	0.00	0
13124|YAK99744.1|CP199921.1|1|1|bsh|bsh|choloylglycine	bsh	0	0.0000	0.0000	0.0000	0.00	0
13125|VTX85261.1|CABFLL010000021.1|1|1|cbh|cbh|Choloylglycine	cbh	0	0.0000	0.0000	0.0000	0.00	0
13126|CAM3418549.1|CBCRZZ010000007.1|1|1|acrA|acrA|hypothetical	acrA	0	0.0000	0.0000	0.0000	0.00	0
13127|CAM3477478.1|CBCRZZ010000011.1|1|1|uspA|uspA|universal	uspA	0	0.0000	0.0000	0.0000	0.00	0
13128|YAL00025.1|CP199921.1|1|1|recA|recA|recombinase	recA	0	0.0000	0.0000	0.0000	0.00	0
13129|CAM3387188.1|CBCRZZ010000005.1|1|1|recB|recB|UvrD-helicase	recB	0	0.0000	0.0000	0.0000	0.00	0
13130|YAL01346.1|CP199921.1|1|1|recN|recN|DNA	recN	0	0.0000	0.0000	0.0000	0.00	0
13131|YAL00134.1|CP199921.1|1|1|lexA|lexA|transcriptional	lexA	0	0.0000	0.0000	0.0000	0.00	0
13132|YAL01749.1|CP199921.1|1|1|uvrA|uvrA|excinuclease	uvrA	0	0.0000	0.0000	0.0000	0.00	0
13133|YAL01393.1|CP199921.1|1|1|uvrB|uvrB|excinuclease	uvrB	0	0.0000	0.0000	0.0000	0.00	0
13134|YAK99845.1|CP199921.1|1|1|uvrC|uvrC|excinuclease	uvrC	0	0.0000	0.0000	0.0000	0.00	0
13135|CAM3392500.1|CBCRZZ010000005.1|1|1|uvrD|uvrD|ATP-dependent	uvrD	0	0.0000	0.0000	0.0000	0.00	0
13136|YAL00610.1|CP199921.1|1|1|clpB|clpB|ATP-dependent	clpB	0	0.0000	0.0000	0.0000	0.00	0
13137|YAL01548.1|CP199921.1|1|1|clpX|clpX|ATP-dependent	clpX	0	0.0000	0.0000	0.0000	0.00	0
13138|CAM3351877.1|CBCRZZ010000002.1|1|1|ibpA|ibpA|Hsp20/alpha	ibpA	0	0.0000	0.0000	0.0000	0.00	0
13139|KAB6770707.1|WECD01000106.1|1|1|ibpB|ibpB|heat	ibpB	0	0.0000	0.0000	0.0000	0.00	0
13140|VWQ26339.1|CABWJY010000027.1|1|1|lon|lon|Lon	lon	0	0.0000	0.0000	0.0000	0.00	0
13141|OIN64213.1|MOAE01000021.1|1|1|clpP|clpP|ATP-dependent	clpP	0	0.0000	0.0000	0.0000	0.00	0
13142|YAL00414.1|CP199921.1|1|1|ftsH|ftsH|ATP-dependent	ftsH	0	0.0000	0.0000	0.0000	0.00	0
13143|CCK35348.1|CALH01000099.1|1|1|hbd|hbd|3-hydroxyacyl-CoA	hbd	0	0.0000	0.0000	0.0000	0.00	0
13144|CAM3518747.1|CBCRZZ010000017.1|1|1|gltA|gltA|citrate	gltA	0	0.0000	0.0000	0.0000	0.00	0
13145|YAL00049.1|CP199921.1|1|1|acnA|acnA|aconitate	acnA	0	0.0000	0.0000	0.0000	0.00	0
13146|CAM3373084.1|CBCRZZ010000004.1|1|1|icd|icd|NADP-dependent	icd	0	0.0000	0.0000	0.0000	0.00	0
13147|BGX81148.1|AP043697.1|1|1|metA|metA|homoserine	metA	0	0.0000	0.0000	0.0000	0.00	0
13148|GHM78568.1|BNHF01000007.1|1|1|metB|metB|cystathionine	metB	0	0.0000	0.0000	0.0000	0.00	0
13149|YAL00692.1|CP199921.1|1|1|ilvA|ilvA|threonine	ilvA	0	0.0000	0.0000	0.0000	0.00	0
13150|YAL00842.1|CP199921.1|1|1|ilvC|ilvC|ketol-acid	ilvC	0	0.0000	0.0000	0.0000	0.00	0
13151|CAM3556156.1|CBCRZZ010000023.1|1|1|asnB|asnB|asparagine	asnB	0	0.0000	0.0000	0.0000	0.00	0
13152|CAM3331570.1|CBCRZL010000001.1|1|1|cstA|cstA|carbon	cstA	0	0.0000	0.0000	0.0000	0.00	0
13153|CAM3336014.1|CBCRZZ010000001.1|1|1|phoH|phoH|PhoH	phoH	0	0.0000	0.0000	0.0000	0.00	0
13154|CAM3369237.1|CBCRZZ010000003.1|1|1|spoT|spoT|bifunctional	spoT	0	0.0000	0.0000	0.0000	0.00	0
13155|GHM77769.1|BNHF01000001.1|1|1|relA|relA|(p)ppGpp	relA	0	0.0000	0.0000	0.0000	0.00	0
13156|CAM3364424.1|CBCRZZ010000003.1|1|1|rpoE|rpoE|sigma-70	rpoE	0	0.0000	0.0000	0.0000	0.00	0
13160|VEG22164.1|LR134348.1|1|1|groEL|groEL|molecular	groEL	0	0.0000	0.0000	0.0000	0.00	0
13161|XOW88924.1|CP103292.1|1|1|groES|groES|co-chaperone	groES	0	0.0000	0.0000	0.0000	0.00	0
13163|GAA5584142.1|BAABSL010000006.1|1|1|bcp|bcp|putative	bcp	0	0.0000	0.0000	0.0000	0.00	0
13164|XOW89572.1|CP103292.1|1|1|trxA|trxA|thioredoxin	trxA	0	0.0000	0.0000	0.0000	0.00	0
13165|GAA5584700.1|BAABSL010000013.1|1|1|trxB|trxB|thioredoxin	trxB	0	0.0000	0.0000	0.0000	0.00	0
13166|GAA5584280.1|BAABSL010000007.1|1|1|trxC|trxC|putative	trxC	0	0.0000	0.0000	0.0000	0.00	0
13167|VWQ18379.1|CABWJU010000012.1|1|1|soxS|soxS|Regulatory+protein+SoxS	soxS	0	0.0000	0.0000	0.0000	0.00	0
13168|GAA5582862.1|BAABSL010000001.1|1|1|cspA|cspA|putative	cspA	0	0.0000	0.0000	0.0000	0.00	0
13169|AHJ25166.1|CP006716.1|1|1|cspB|cspB|Cold	cspB	0	0.0000	0.0000	0.0000	0.00	0
13170|AHJ24680.1|CP006716.1|1|1|betA|betA|Multidrug	betA	0	0.0000	0.0000	0.0000	0.00	0
13172|VYT08708.1|CACRSN010000009.1|1|1|fhuC|fhuC|Iron(3+)-hydroxamate	fhuC	0	0.0000	0.0000	0.0000	0.00	0
13173|GAA5583319.1|BAABSL010000002.1|1|1|dps|dps|DNA	dps	0	0.0000	0.0000	0.0000	0.00	0
13174|VEG21234.1|LR134348.1|1|1|fur|fur|metal	fur	0	0.0000	0.0000	0.0000	0.00	0
13175|XOW90020.1|CP103292.1|1|1|bsh|bsh|choloylglycine	bsh	0	0.0000	0.0000	0.0000	0.00	0
13176|GAA5584177.1|BAABSL010000006.1|1|1|cbh|cbh|choloylglycine	cbh	0	0.0000	0.0000	0.0000	0.00	0
13177|AAW49585.1|AY722390.1|1|1|uspA|uspA|UspA	uspA	0	0.0000	0.0000	0.0000	0.00	0
13186|GAA5583960.1|BAABSL010000004.1|1|1|lon|lon|Lon	lon	0	0.0000	0.0000	0.0000	0.00	0
13187|RDX30841.1|NJOF01000004.1|1|1|clpP|clpP|ATP-dependent	clpP	0	0.0000	0.0000	0.0000	0.00	0
13189|VEG22243.1|LR134348.1|1|1|gltA|gltA|citrate	gltA	0	0.0000	0.0000	0.0000	0.00	0
13192|XDD72479.1|CP162121.1|1|1|metA|metA|homoserine	metA	0	0.0000	0.0000	0.0000	0.00	0
13193|GAA5583822.1|BAABSL010000004.1|1|1|metB|metB|cystathionine	metB	0	0.0000	0.0000	0.0000	0.00	0
13196|AHJ24751.1|CP006716.1|1|1|phoH|phoH|PhoH	phoH	0	0.0000	0.0000	0.0000	0.00	0
13197|GAA5583671.1|BAABSL010000003.1|1|1|relA|relA|bifunctional	relA	0	0.0000	0.0000	0.0000	0.00	0
13198|VWQ20149.1|CABWJU010000015.1|1|1|rpoE|rpoE|ECF+RNA+polymerase+sigma-E+factor	rpoE	0	0.0000	0.0000	0.0000	0.00	0
13200|WGJ16700.1|CP123050.1|1|1|dnaJ|dnaJ|molecular	dnaJ	0	0.0000	0.0000	0.0000	0.00	0
13203|WGJ17872.1|CP123050.1|1|1|groES|groES|co-chaperone	groES	0	0.0000	0.0000	0.0000	0.00	0
13204|BEK83920.1|AP028457.1|1|1|ahpC|ahpC|alkyl	ahpC	0	0.0000	0.0000	0.0000	0.00	0
13206|WGJ17319.1|CP123050.1|1|1|trxA|trxA|thioredoxin	trxA	0	0.0000	0.0000	0.0000	0.00	0
13208|VYS73896.1|CACRSR010000003.1|1|1|trxC|trxC|Putative	trxC	0	0.0000	0.0000	0.0000	0.00	0
13209|VYS83025.1|CACRSR010000006.1|1|1|soxS|soxS|Regulatory	soxS	0	0.0000	0.0000	0.0000	0.00	0
13210|KAB5959652.1|WDHB01000010.1|1|1|soxR|soxR|redox-sensitive	soxR	0	0.0000	0.0000	0.0030	2.30	0
13211|GJD13370.1|BPPZ01000001.1|1|1|cspB|cspB|cold	cspB	0	0.0000	0.0000	0.0000	0.00	0
13212|CUN83221.1|CYYG01000007.1|1|1|cspD|cspD|undecaprenyl-phosphate	cspD	0	0.0000	0.0000	0.0000	0.00	0
13213|GJD14406.1|BPPZ01000007.1|1|1|gadB|gadB|glutamate	gadB	0	0.0000	0.0000	0.0000	0.00	0
13214|GJD14407.1|BPPZ01000007.1|1|1|gadC|gadC|glutamate:gamma-aminobutyrate	gadC	0	0.0000	0.0000	0.0000	0.00	0
13218|GJD13911.1|BPPZ01000004.1|1|1|kdpD|kdpD|two-component	kdpD	0	0.0000	0.0000	0.0000	0.00	0
13219|GJD13412.1|BPPZ01000001.1|1|1|betA|betA|Permeases	betA	0	0.0000	0.0000	0.0000	0.00	0
13221|GJD13316.1|BPPZ01000001.1|1|1|fur|fur|Fur	fur	0	0.0000	0.0000	0.0000	0.00	0
13223|VYT16102.1|CACRSR010000013.1|1|1|cbh|cbh|Choloylglycine	cbh	0	0.0000	0.0000	0.0000	0.00	0
13224|SPU24350.1|UAQG01000037.1|1|1|uspA|uspA|UspA	uspA	0	0.0000	0.0000	0.0000	0.00	0
13233|GJD13861.1|BPPZ01000003.1|1|1|ibpA|ibpA|small	ibpA	0	0.0000	0.0000	0.0000	0.00	0
13234|AZH71197.1|CP024959.1|1|1|clpP|clpP|ATP-dependent	clpP	0	0.0000	0.0000	0.0000	0.00	0
13236|GJD13256.1|BPPZ01000001.1|1|1|gltA|gltA|citrate	gltA	0	0.0000	0.0000	0.0000	0.00	0
13239|GJD14910.1|BPPZ01000015.1|1|1|fldA|fldA|flavodoxin	fldA	0	0.0000	0.0000	0.0000	0.00	0
13240|WGJ17386.1|CP123050.1|1|1|metA|metA|homoserine	metA	0	0.0000	0.0000	0.0000	0.00	0
13241|VYT02775.1|CACRSR010000013.1|1|1|metB|metB|Cystathionine	metB	0	0.0000	0.0000	0.0000	0.00	0
13244|WGJ17092.1|CP123050.1|1|1|asnB|asnB|asparagine	asnB	0	0.0000	0.0000	0.0000	0.00	0
13245|GJD13969.1|BPPZ01000004.1|1|1|phoH|phoH|PhoH-like	phoH	0	0.0000	0.0000	0.0000	0.00	0
13246|VYS76593.1|CACRSR010000004.1|1|1|relA|relA|Bifunctional	relA	0	0.0000	0.0000	0.0000	0.00	0
13247|BAF39198.1|AP009256.1|1|1|cpxR|cpxR|two	cpxR	0	0.0000	0.0000	0.0000	0.00	0
13249|BGX79132.1|AP043696.1|1|1|dnaJ|dnaJ|molecular	dnaJ	0	0.0000	0.0000	0.0000	0.00	0
13250|BGX78318.1|AP043696.1|1|1|grpE|grpE|nucleotide	grpE	0	0.0000	0.0000	0.0000	0.00	0
13251|GJM47369.1|BQJY01000045.1|1|1|groEL|groEL|60	groEL	0	0.0000	0.0000	0.0000	0.00	0
13252|BGX78531.1|AP043696.1|1|1|groES|groES|co-chaperone	groES	0	0.0000	0.0000	0.0000	0.00	0
13253|BGX80091.1|AP043696.1|1|1|ahpC|ahpC|alkyl	ahpC	0	0.0000	0.0000	0.0000	0.00	0
13254|VEG16515.1|LR134344.1|1|1|bcp|bcp|thioredoxin	bcp	0	0.0000	0.0000	0.0000	0.00	0
13255|BGX79710.1|AP043696.1|1|1|trxA|trxA|thioredoxin	trxA	0	0.0000	0.0000	0.0000	0.00	0
13256|GJM45960.1|BQJY01000007.1|1|1|trxB|trxB|thioredoxin	trxB	0	0.0000	0.0000	0.0000	0.00	0
13257|VEG19721.1|LR134344.1|1|1|trxC|trxC|thioredoxin	trxC	0	0.0000	0.0000	0.0000	0.00	0
13258|SPU24054.1|UAQH01000003.1|1|1|soxS|soxS|bacterial	soxS	0	0.0000	0.0000	0.0000	0.00	0
13259|GJM47368.1|BQJY01000045.1|1|1|cspA|cspA|cold-shock	cspA	0	0.0000	0.0000	0.0000	0.00	0
13260|GJM47374.1|BQJY01000045.1|1|1|cspB|cspB|cold-shock	cspB	0	0.0000	0.0000	0.0000	0.00	0
13261|VEG19010.1|LR134344.1|1|1|fhuC|fhuC|metals	fhuC	0	0.0000	0.0000	0.0000	0.00	0
13262|VEG16783.1|LR134344.1|1|1|dps|dps|DNA-binding	dps	0	0.0000	0.0000	0.0000	0.00	0
